dteday,yr,mnth,hr,weekday,workingday,season,weathersit,cnt,registered,casual
2011-03-26,2011,3,3,2011-03-26,tidak,panas,Cerah,9,7,2
2011-03-26,2011,3,4,2011-03-26,tidak,panas,Cerah,6,4,2
2011-03-26,2011,3,5,2011-03-26,tidak,panas,Cerah,8,8,0
2011-03-26,2011,3,6,2011-03-26,tidak,panas,Cerah,10,8,2
2011-03-26,2011,3,7,2011-03-26,tidak,panas,Cerah,41,23,18
2011-03-26,2011,3,8,2011-03-26,tidak,panas,Cerah,66,42,24
2011-03-26,2011,3,9,2011-03-26,tidak,panas,Cerah,100,68,32
2011-03-26,2011,3,10,2011-03-26,tidak,panas,Cerah,125,93,32
2011-03-26,2011,3,11,2011-03-26,tidak,panas,Cerah,168,93,75
2011-03-26,2011,3,12,2011-03-26,tidak,panas,Cerah,227,129,98
2011-03-26,2011,3,13,2011-03-26,tidak,panas,Cerah,239,145,94
2011-03-26,2011,3,14,2011-03-26,tidak,panas,Cerah,216,123,93
2011-03-26,2011,3,15,2011-03-26,tidak,panas,Cerah,219,109,110
2011-03-26,2011,3,16,2011-03-26,tidak,panas,Cerah,248,130,118
2011-03-26,2011,3,17,2011-03-26,tidak,panas,Cerah,203,101,102
2011-03-26,2011,3,18,2011-03-26,tidak,panas,berkabut,153,89,64
2011-03-26,2011,3,19,2011-03-26,tidak,panas,berkabut,138,93,45
2011-03-26,2011,3,20,2011-03-26,tidak,panas,berkabut,85,67,18
2011-03-26,2011,3,21,2011-03-26,tidak,panas,berkabut,51,36,15
2011-03-26,2011,3,22,2011-03-26,tidak,panas,berkabut,63,46,17
2011-03-26,2011,3,23,2011-03-26,tidak,panas,berkabut,41,31,10
2011-03-27,2011,3,0,2011-03-27,tidak,panas,berkabut,31,26,5
2011-03-27,2011,3,1,2011-03-27,tidak,panas,berkabut,20,17,3
2011-03-27,2011,3,2,2011-03-27,tidak,panas,Hujan Ringan/salju,21,15,6
2011-03-27,2011,3,3,2011-03-27,tidak,panas,Hujan Ringan/salju,14,14,0
2011-03-27,2011,3,4,2011-03-27,tidak,panas,Hujan Ringan/salju,6,5,1
2011-03-27,2011,3,6,2011-03-27,tidak,panas,Hujan Ringan/salju,2,2,0
2011-03-27,2011,3,7,2011-03-27,tidak,panas,Hujan Ringan/salju,7,7,0
2011-03-27,2011,3,8,2011-03-27,tidak,panas,Cerah,14,8,6
2011-03-27,2011,3,9,2011-03-27,tidak,panas,Cerah,54,37,17
2011-03-27,2011,3,10,2011-03-27,tidak,panas,berkabut,86,59,27
2011-03-27,2011,3,11,2011-03-27,tidak,panas,berkabut,108,85,23
2011-03-27,2011,3,12,2011-03-27,tidak,panas,berkabut,163,120,43
2011-03-27,2011,3,13,2011-03-27,tidak,panas,Cerah,147,100,47
2011-03-27,2011,3,14,2011-03-27,tidak,panas,Cerah,164,103,61
2011-03-27,2011,3,15,2011-03-27,tidak,panas,Cerah,172,111,61
2011-03-27,2011,3,16,2011-03-27,tidak,panas,Cerah,143,98,45
2011-03-27,2011,3,17,2011-03-27,tidak,panas,Cerah,159,109,50
2011-03-27,2011,3,18,2011-03-27,tidak,panas,Cerah,137,105,32
2011-03-27,2011,3,19,2011-03-27,tidak,panas,Cerah,103,80,23
2011-03-27,2011,3,20,2011-03-27,tidak,panas,Cerah,57,50,7
2011-03-27,2011,3,21,2011-03-27,tidak,panas,Cerah,36,29,7
2011-03-27,2011,3,22,2011-03-27,tidak,panas,Cerah,30,25,5
2011-03-27,2011,3,23,2011-03-27,tidak,panas,Cerah,19,16,3
2011-03-28,2011,3,0,2011-03-28,iya,panas,Cerah,12,11,1
2011-03-28,2011,3,1,2011-03-28,iya,panas,Cerah,6,4,2
2011-03-28,2011,3,2,2011-03-28,iya,panas,Cerah,5,5,0
2011-03-28,2011,3,3,2011-03-28,iya,panas,Cerah,2,2,0
2011-03-28,2011,3,5,2011-03-28,iya,panas,Cerah,8,8,0
2011-03-28,2011,3,6,2011-03-28,iya,panas,Cerah,40,40,0
2011-03-28,2011,3,7,2011-03-28,iya,panas,Cerah,110,104,6
2011-03-28,2011,3,8,2011-03-28,iya,panas,Cerah,254,239,15
2011-03-28,2011,3,9,2011-03-28,iya,panas,berkabut,121,109,12
2011-03-28,2011,3,10,2011-03-28,iya,panas,Cerah,69,47,22
2011-03-28,2011,3,11,2011-03-28,iya,panas,berkabut,57,39,18
2011-03-28,2011,3,12,2011-03-28,iya,panas,berkabut,79,71,8
2011-03-28,2011,3,13,2011-03-28,iya,panas,berkabut,83,69,14
2011-03-28,2011,3,14,2011-03-28,iya,panas,Cerah,80,65,15
2011-03-28,2011,3,15,2011-03-28,iya,panas,Cerah,72,53,19
2011-03-28,2011,3,16,2011-03-28,iya,panas,Cerah,132,117,15
2011-03-28,2011,3,17,2011-03-28,iya,panas,Cerah,252,227,25
2011-03-28,2011,3,18,2011-03-28,iya,panas,Cerah,241,220,21
2011-03-28,2011,3,19,2011-03-28,iya,panas,Cerah,173,156,17
2011-03-28,2011,3,20,2011-03-28,iya,panas,Cerah,112,107,5
2011-03-28,2011,3,21,2011-03-28,iya,panas,Cerah,61,55,6
2011-03-28,2011,3,22,2011-03-28,iya,panas,Cerah,40,40,0
2011-03-28,2011,3,23,2011-03-28,iya,panas,Cerah,19,18,1
2011-03-29,2011,3,0,2011-03-29,iya,panas,Cerah,16,15,1
2011-03-29,2011,3,1,2011-03-29,iya,panas,Cerah,4,4,0
2011-03-29,2011,3,2,2011-03-29,iya,panas,Cerah,3,3,0
2011-03-29,2011,3,3,2011-03-29,iya,panas,Cerah,3,1,2
2011-03-29,2011,3,4,2011-03-29,iya,panas,Cerah,2,1,1
2011-03-29,2011,3,5,2011-03-29,iya,panas,Cerah,8,8,0
2011-03-29,2011,3,6,2011-03-29,iya,panas,Cerah,50,46,4
2011-03-29,2011,3,7,2011-03-29,iya,panas,Cerah,133,128,5
2011-03-29,2011,3,8,2011-03-29,iya,panas,Cerah,287,268,19
2011-03-29,2011,3,9,2011-03-29,iya,panas,Cerah,172,156,16
2011-03-29,2011,3,10,2011-03-29,iya,panas,Cerah,59,46,13
2011-03-29,2011,3,11,2011-03-29,iya,panas,berkabut,81,63,18
2011-03-29,2011,3,12,2011-03-29,iya,panas,Cerah,106,77,29
2011-03-29,2011,3,13,2011-03-29,iya,panas,Cerah,104,80,24
2011-03-29,2011,3,14,2011-03-29,iya,panas,Cerah,86,66,20
2011-03-29,2011,3,15,2011-03-29,iya,panas,Cerah,87,65,22
2011-03-29,2011,3,16,2011-03-29,iya,panas,Cerah,136,124,12
2011-03-29,2011,3,17,2011-03-29,iya,panas,Cerah,299,265,34
2011-03-29,2011,3,18,2011-03-29,iya,panas,Cerah,294,252,42
2011-03-29,2011,3,19,2011-03-29,iya,panas,Cerah,190,170,20
2011-03-29,2011,3,20,2011-03-29,iya,panas,Cerah,132,119,13
2011-03-29,2011,3,21,2011-03-29,iya,panas,Cerah,83,75,8
2011-03-29,2011,3,22,2011-03-29,iya,panas,Cerah,55,49,6
2011-03-29,2011,3,23,2011-03-29,iya,panas,berkabut,35,27,8
2011-03-30,2011,3,0,2011-03-30,iya,panas,berkabut,11,8,3
2011-03-30,2011,3,1,2011-03-30,iya,panas,Cerah,10,9,1
2011-03-30,2011,3,2,2011-03-30,iya,panas,berkabut,4,4,0
2011-03-30,2011,3,3,2011-03-30,iya,panas,berkabut,4,4,0
2011-03-30,2011,3,4,2011-03-30,iya,panas,berkabut,1,0,1
2011-03-30,2011,3,5,2011-03-30,iya,panas,berkabut,7,7,0
2011-03-30,2011,3,6,2011-03-30,iya,panas,berkabut,48,44,4
2011-03-30,2011,3,7,2011-03-30,iya,panas,berkabut,136,128,8
2011-03-30,2011,3,8,2011-03-30,iya,panas,berkabut,263,247,16
2011-03-30,2011,3,9,2011-03-30,iya,panas,berkabut,154,147,7
2011-03-30,2011,3,10,2011-03-30,iya,panas,berkabut,64,51,13
2011-03-30,2011,3,11,2011-03-30,iya,panas,berkabut,90,64,26
2011-03-30,2011,3,12,2011-03-30,iya,panas,berkabut,80,65,15
2011-03-30,2011,3,13,2011-03-30,iya,panas,berkabut,98,84,14
2011-03-30,2011,3,14,2011-03-30,iya,panas,berkabut,80,64,16
2011-03-30,2011,3,15,2011-03-30,iya,panas,Hujan Ringan/salju,70,56,14
2011-03-30,2011,3,16,2011-03-30,iya,panas,Hujan Ringan/salju,36,36,0
2011-03-30,2011,3,17,2011-03-30,iya,panas,Hujan Ringan/salju,116,105,11
2011-03-30,2011,3,18,2011-03-30,iya,panas,berkabut,85,79,6
2011-03-30,2011,3,19,2011-03-30,iya,panas,berkabut,72,67,5
2011-03-30,2011,3,20,2011-03-30,iya,panas,Hujan Ringan/salju,44,40,4
2011-03-30,2011,3,21,2011-03-30,iya,panas,berkabut,27,27,0
2011-03-30,2011,3,22,2011-03-30,iya,panas,Hujan Ringan/salju,24,21,3
2011-03-30,2011,3,23,2011-03-30,iya,panas,Hujan Ringan/salju,12,11,1
2011-03-31,2011,3,0,2011-03-31,iya,panas,Hujan Ringan/salju,3,3,0
2011-03-31,2011,3,1,2011-03-31,iya,panas,Hujan Ringan/salju,5,4,1
2011-03-31,2011,3,2,2011-03-31,iya,panas,Hujan Ringan/salju,5,5,0
2011-03-31,2011,3,3,2011-03-31,iya,panas,Hujan Ringan/salju,1,1,0
2011-03-31,2011,3,4,2011-03-31,iya,panas,Hujan Ringan/salju,2,2,0
2011-03-31,2011,3,5,2011-03-31,iya,panas,Hujan Ringan/salju,8,8,0
2011-03-31,2011,3,6,2011-03-31,iya,panas,Hujan Ringan/salju,36,34,2
2011-03-31,2011,3,7,2011-03-31,iya,panas,Hujan Ringan/salju,92,87,5
2011-03-31,2011,3,8,2011-03-31,iya,panas,berkabut,192,185,7
2011-03-31,2011,3,9,2011-03-31,iya,panas,Hujan Ringan/salju,132,126,6
2011-03-31,2011,3,10,2011-03-31,iya,panas,Hujan Ringan/salju,69,54,15
2011-03-31,2011,3,11,2011-03-31,iya,panas,Hujan Ringan/salju,58,52,6
2011-03-31,2011,3,12,2011-03-31,iya,panas,Hujan Ringan/salju,90,73,17
2011-03-31,2011,3,13,2011-03-31,iya,panas,Hujan Ringan/salju,68,55,13
2011-03-31,2011,3,14,2011-03-31,iya,panas,Hujan Ringan/salju,76,49,27
2011-03-31,2011,3,15,2011-03-31,iya,panas,Hujan Ringan/salju,65,61,4
2011-03-31,2011,3,16,2011-03-31,iya,panas,berkabut,85,72,13
2011-03-31,2011,3,17,2011-03-31,iya,panas,berkabut,168,153,15
2011-03-31,2011,3,18,2011-03-31,iya,panas,berkabut,177,165,12
2011-03-31,2011,3,19,2011-03-31,iya,panas,berkabut,130,118,12
2011-03-31,2011,3,20,2011-03-31,iya,panas,Hujan Ringan/salju,85,79,6
2011-03-31,2011,3,21,2011-03-31,iya,panas,berkabut,60,53,7
2011-03-31,2011,3,22,2011-03-31,iya,panas,Hujan Ringan/salju,51,44,7
2011-03-31,2011,3,23,2011-03-31,iya,panas,Hujan Ringan/salju,27,23,4
2011-04-01,2011,4,0,2011-04-01,iya,panas,Hujan Ringan/salju,6,6,0
2011-04-01,2011,4,1,2011-04-01,iya,panas,Hujan Ringan/salju,4,4,0
2011-04-01,2011,4,2,2011-04-01,iya,panas,Hujan Ringan/salju,7,7,0
2011-04-01,2011,4,3,2011-04-01,iya,panas,berkabut,4,4,0
2011-04-01,2011,4,4,2011-04-01,iya,panas,berkabut,3,3,0
2011-04-01,2011,4,5,2011-04-01,iya,panas,Hujan Ringan/salju,12,11,1
2011-04-01,2011,4,6,2011-04-01,iya,panas,Hujan Ringan/salju,28,26,2
2011-04-01,2011,4,7,2011-04-01,iya,panas,Hujan Ringan/salju,95,91,4
2011-04-01,2011,4,8,2011-04-01,iya,panas,berkabut,206,198,8
2011-04-01,2011,4,9,2011-04-01,iya,panas,Cerah,173,162,11
2011-04-01,2011,4,10,2011-04-01,iya,panas,Cerah,75,63,12
2011-04-01,2011,4,11,2011-04-01,iya,panas,Cerah,89,72,17
2011-04-01,2011,4,12,2011-04-01,iya,panas,Cerah,95,80,15
2011-04-01,2011,4,13,2011-04-01,iya,panas,Cerah,110,92,18
2011-04-01,2011,4,14,2011-04-01,iya,panas,berkabut,87,61,26
2011-04-01,2011,4,15,2011-04-01,iya,panas,Cerah,111,81,30
2011-04-01,2011,4,16,2011-04-01,iya,panas,Cerah,167,125,42
2011-04-01,2011,4,17,2011-04-01,iya,panas,Cerah,281,245,36
2011-04-01,2011,4,18,2011-04-01,iya,panas,Cerah,241,205,36
2011-04-01,2011,4,19,2011-04-01,iya,panas,Cerah,136,120,16
2011-04-01,2011,4,20,2011-04-01,iya,panas,Cerah,77,75,2
2011-04-01,2011,4,21,2011-04-01,iya,panas,Cerah,93,84,9
2011-04-01,2011,4,22,2011-04-01,iya,panas,Cerah,74,64,10
2011-04-01,2011,4,23,2011-04-01,iya,panas,Cerah,53,41,12
2011-04-02,2011,4,0,2011-04-02,tidak,panas,berkabut,32,29,3
2011-04-02,2011,4,1,2011-04-02,tidak,panas,Cerah,32,28,4
2011-04-02,2011,4,2,2011-04-02,tidak,panas,Cerah,21,20,1
2011-04-02,2011,4,3,2011-04-02,tidak,panas,Cerah,9,8,1
2011-04-02,2011,4,4,2011-04-02,tidak,panas,Cerah,5,5,0
2011-04-02,2011,4,5,2011-04-02,tidak,panas,berkabut,5,4,1
2011-04-02,2011,4,6,2011-04-02,tidak,panas,Cerah,12,7,5
2011-04-02,2011,4,7,2011-04-02,tidak,panas,berkabut,18,16,2
2011-04-02,2011,4,8,2011-04-02,tidak,panas,Cerah,55,45,10
2011-04-02,2011,4,9,2011-04-02,tidak,panas,berkabut,87,65,22
2011-04-02,2011,4,10,2011-04-02,tidak,panas,berkabut,154,113,41
2011-04-02,2011,4,11,2011-04-02,tidak,panas,berkabut,198,126,72
2011-04-02,2011,4,12,2011-04-02,tidak,panas,Hujan Ringan/salju,184,100,84
2011-04-02,2011,4,13,2011-04-02,tidak,panas,Cerah,137,81,56
2011-04-02,2011,4,14,2011-04-02,tidak,panas,Hujan Ringan/salju,190,93,97
2011-04-02,2011,4,15,2011-04-02,tidak,panas,Hujan Ringan/salju,136,64,72
2011-04-02,2011,4,16,2011-04-02,tidak,panas,Cerah,196,85,111
2011-04-02,2011,4,17,2011-04-02,tidak,panas,Cerah,184,95,89
2011-04-02,2011,4,18,2011-04-02,tidak,panas,Cerah,179,110,69
2011-04-02,2011,4,19,2011-04-02,tidak,panas,Cerah,148,77,71
2011-04-02,2011,4,20,2011-04-02,tidak,panas,Cerah,85,56,29
2011-04-02,2011,4,21,2011-04-02,tidak,panas,Cerah,77,53,24
2011-04-02,2011,4,22,2011-04-02,tidak,panas,Cerah,55,41,14
2011-04-02,2011,4,23,2011-04-02,tidak,panas,Cerah,53,33,20
2011-04-03,2011,4,0,2011-04-03,tidak,panas,Cerah,39,31,8
2011-04-03,2011,4,1,2011-04-03,tidak,panas,Cerah,34,26,8
2011-04-03,2011,4,2,2011-04-03,tidak,panas,Cerah,24,19,5
2011-04-03,2011,4,3,2011-04-03,tidak,panas,Cerah,11,8,3
2011-04-03,2011,4,4,2011-04-03,tidak,panas,Cerah,3,0,3
2011-04-03,2011,4,5,2011-04-03,tidak,panas,Cerah,5,4,1
2011-04-03,2011,4,6,2011-04-03,tidak,panas,Cerah,33,23,10
2011-04-03,2011,4,7,2011-04-03,tidak,panas,Cerah,33,20,13
2011-04-03,2011,4,8,2011-04-03,tidak,panas,Cerah,62,44,18
2011-04-03,2011,4,9,2011-04-03,tidak,panas,Cerah,142,74,68
2011-04-03,2011,4,10,2011-04-03,tidak,panas,Cerah,215,104,111
2011-04-03,2011,4,11,2011-04-03,tidak,panas,Cerah,243,104,139
2011-04-03,2011,4,12,2011-04-03,tidak,panas,Cerah,313,147,166
2011-04-03,2011,4,13,2011-04-03,tidak,panas,Cerah,367,148,219
2011-04-03,2011,4,14,2011-04-03,tidak,panas,Cerah,349,109,240
2011-04-03,2011,4,15,2011-04-03,tidak,panas,berkabut,292,118,174
2011-04-03,2011,4,16,2011-04-03,tidak,panas,berkabut,303,156,147
2011-04-03,2011,4,17,2011-04-03,tidak,panas,berkabut,274,126,148
2011-04-03,2011,4,18,2011-04-03,tidak,panas,berkabut,172,101,71
2011-04-03,2011,4,19,2011-04-03,tidak,panas,berkabut,144,93,51
2011-04-03,2011,4,20,2011-04-03,tidak,panas,Hujan Ringan/salju,79,55,24
2011-04-03,2011,4,21,2011-04-03,tidak,panas,berkabut,45,37,8
2011-04-03,2011,4,22,2011-04-03,tidak,panas,Cerah,36,29,7
2011-04-03,2011,4,23,2011-04-03,tidak,panas,Cerah,31,22,9
2011-04-04,2011,4,0,2011-04-04,iya,panas,Cerah,6,5,1
2011-04-04,2011,4,1,2011-04-04,iya,panas,Cerah,11,4,7
2011-04-04,2011,4,2,2011-04-04,iya,panas,Cerah,2,1,1
2011-04-04,2011,4,3,2011-04-04,iya,panas,Cerah,1,0,1
2011-04-04,2011,4,4,2011-04-04,iya,panas,Cerah,2,1,1
2011-04-04,2011,4,5,2011-04-04,iya,panas,Cerah,7,7,0
2011-04-04,2011,4,6,2011-04-04,iya,panas,Cerah,46,43,3
2011-04-04,2011,4,7,2011-04-04,iya,panas,berkabut,157,150,7
2011-04-04,2011,4,8,2011-04-04,iya,panas,berkabut,339,308,31
2011-04-04,2011,4,9,2011-04-04,iya,panas,berkabut,158,134,24
2011-04-04,2011,4,10,2011-04-04,iya,panas,berkabut,90,55,35
2011-04-04,2011,4,11,2011-04-04,iya,panas,Cerah,124,66,58
2011-04-04,2011,4,12,2011-04-04,iya,panas,Cerah,157,98,59
2011-04-04,2011,4,13,2011-04-04,iya,panas,Cerah,139,92,47
2011-04-04,2011,4,14,2011-04-04,iya,panas,berkabut,123,76,47
2011-04-04,2011,4,15,2011-04-04,iya,panas,Cerah,143,96,47
2011-04-04,2011,4,16,2011-04-04,iya,panas,Cerah,189,130,59
2011-04-04,2011,4,17,2011-04-04,iya,panas,Cerah,366,283,83
2011-04-04,2011,4,18,2011-04-04,iya,panas,berkabut,386,308,78
2011-04-04,2011,4,19,2011-04-04,iya,panas,Cerah,278,227,51
2011-04-04,2011,4,20,2011-04-04,iya,panas,berkabut,173,133,40
2011-04-04,2011,4,21,2011-04-04,iya,panas,berkabut,95,76,19
2011-04-04,2011,4,22,2011-04-04,iya,panas,berkabut,75,58,17
2011-04-04,2011,4,23,2011-04-04,iya,panas,berkabut,48,30,18
2011-04-05,2011,4,0,2011-04-05,iya,panas,Cerah,22,12,10
2011-04-05,2011,4,1,2011-04-05,iya,panas,Hujan Ringan/salju,15,5,10
2011-04-05,2011,4,2,2011-04-05,iya,panas,berkabut,5,5,0
2011-04-05,2011,4,3,2011-04-05,iya,panas,berkabut,4,3,1
2011-04-05,2011,4,4,2011-04-05,iya,panas,Hujan Ringan/salju,2,2,0
2011-04-05,2011,4,5,2011-04-05,iya,panas,Hujan Ringan/salju,5,5,0
2011-04-05,2011,4,6,2011-04-05,iya,panas,berkabut,38,36,2
2011-04-05,2011,4,7,2011-04-05,iya,panas,berkabut,134,124,10
2011-04-05,2011,4,8,2011-04-05,iya,panas,Hujan Ringan/salju,157,148,9
2011-04-05,2011,4,9,2011-04-05,iya,panas,Hujan Ringan/salju,46,44,2
2011-04-05,2011,4,10,2011-04-05,iya,panas,Hujan Ringan/salju,28,25,3
2011-04-05,2011,4,11,2011-04-05,iya,panas,Hujan Ringan/salju,19,18,1
2011-04-05,2011,4,12,2011-04-05,iya,panas,berkabut,38,32,6
2011-04-05,2011,4,13,2011-04-05,iya,panas,berkabut,56,51,5
2011-04-05,2011,4,14,2011-04-05,iya,panas,berkabut,76,67,9
2011-04-05,2011,4,15,2011-04-05,iya,panas,Cerah,68,62,6
2011-04-05,2011,4,16,2011-04-05,iya,panas,Cerah,130,113,17
2011-04-05,2011,4,17,2011-04-05,iya,panas,Cerah,273,246,27
2011-04-05,2011,4,18,2011-04-05,iya,panas,Cerah,267,248,19
2011-04-05,2011,4,19,2011-04-05,iya,panas,Cerah,160,148,12
2011-04-05,2011,4,20,2011-04-05,iya,panas,Cerah,91,87,4
2011-04-05,2011,4,21,2011-04-05,iya,panas,Cerah,89,81,8
2011-04-05,2011,4,22,2011-04-05,iya,panas,Cerah,46,43,3
2011-04-05,2011,4,23,2011-04-05,iya,panas,Cerah,26,23,3
2011-04-06,2011,4,0,2011-04-06,iya,panas,Cerah,15,15,0
2011-04-06,2011,4,1,2011-04-06,iya,panas,Cerah,2,2,0
2011-04-06,2011,4,2,2011-04-06,iya,panas,Cerah,5,5,0
2011-04-06,2011,4,3,2011-04-06,iya,panas,Cerah,4,4,0
2011-04-06,2011,4,4,2011-04-06,iya,panas,Cerah,1,1,0
2011-04-06,2011,4,5,2011-04-06,iya,panas,Cerah,13,12,1
2011-04-06,2011,4,6,2011-04-06,iya,panas,Cerah,56,52,4
2011-04-06,2011,4,7,2011-04-06,iya,panas,Cerah,133,130,3
2011-04-06,2011,4,8,2011-04-06,iya,panas,Cerah,325,308,17
2011-04-06,2011,4,9,2011-04-06,iya,panas,Cerah,165,157,8
2011-04-06,2011,4,10,2011-04-06,iya,panas,Cerah,69,48,21
2011-04-06,2011,4,11,2011-04-06,iya,panas,Cerah,93,70,23
2011-04-06,2011,4,12,2011-04-06,iya,panas,Cerah,134,112,22
2011-04-06,2011,4,13,2011-04-06,iya,panas,Cerah,112,83,29
2011-04-06,2011,4,14,2011-04-06,iya,panas,Cerah,115,80,35
2011-04-06,2011,4,15,2011-04-06,iya,panas,Cerah,117,83,34
2011-04-06,2011,4,16,2011-04-06,iya,panas,Cerah,169,142,27
2011-04-06,2011,4,17,2011-04-06,iya,panas,Cerah,356,303,53
2011-04-06,2011,4,18,2011-04-06,iya,panas,Cerah,325,282,43
2011-04-06,2011,4,19,2011-04-06,iya,panas,Cerah,232,196,36
2011-04-06,2011,4,20,2011-04-06,iya,panas,Cerah,141,126,15
2011-04-06,2011,4,21,2011-04-06,iya,panas,Cerah,102,84,18
2011-04-06,2011,4,22,2011-04-06,iya,panas,Cerah,84,71,13
2011-04-06,2011,4,23,2011-04-06,iya,panas,Cerah,40,29,11
2011-04-07,2011,4,0,2011-04-07,iya,panas,Cerah,20,15,5
2011-04-07,2011,4,1,2011-04-07,iya,panas,Cerah,13,11,2
2011-04-07,2011,4,2,2011-04-07,iya,panas,Cerah,7,7,0
2011-04-07,2011,4,3,2011-04-07,iya,panas,Cerah,3,3,0
2011-04-07,2011,4,4,2011-04-07,iya,panas,Cerah,1,1,0
2011-04-07,2011,4,5,2011-04-07,iya,panas,Cerah,6,6,0
2011-04-07,2011,4,6,2011-04-07,iya,panas,Cerah,64,59,5
2011-04-07,2011,4,7,2011-04-07,iya,panas,berkabut,160,152,8
2011-04-07,2011,4,8,2011-04-07,iya,panas,Cerah,314,291,23
2011-04-07,2011,4,9,2011-04-07,iya,panas,berkabut,170,155,15
2011-04-07,2011,4,10,2011-04-07,iya,panas,berkabut,95,66,29
2011-04-07,2011,4,11,2011-04-07,iya,panas,berkabut,122,86,36
2011-04-07,2011,4,12,2011-04-07,iya,panas,berkabut,153,114,39
2011-04-07,2011,4,13,2011-04-07,iya,panas,berkabut,135,99,36
2011-04-07,2011,4,14,2011-04-07,iya,panas,Cerah,157,111,46
2011-04-07,2011,4,15,2011-04-07,iya,panas,Cerah,160,133,27
2011-04-07,2011,4,16,2011-04-07,iya,panas,Cerah,213,161,52
2011-04-07,2011,4,17,2011-04-07,iya,panas,Cerah,343,280,63
2011-04-07,2011,4,18,2011-04-07,iya,panas,Cerah,333,265,68
2011-04-07,2011,4,19,2011-04-07,iya,panas,Cerah,226,192,34
2011-04-07,2011,4,20,2011-04-07,iya,panas,Cerah,203,166,37
2011-04-07,2011,4,21,2011-04-07,iya,panas,berkabut,108,89,19
2011-04-07,2011,4,22,2011-04-07,iya,panas,berkabut,81,63,18
2011-04-07,2011,4,23,2011-04-07,iya,panas,Cerah,54,45,9
2011-04-08,2011,4,0,2011-04-08,iya,panas,berkabut,25,21,4
2011-04-08,2011,4,1,2011-04-08,iya,panas,berkabut,9,6,3
2011-04-08,2011,4,2,2011-04-08,iya,panas,Hujan Ringan/salju,13,10,3
2011-04-08,2011,4,3,2011-04-08,iya,panas,Hujan Ringan/salju,1,1,0
2011-04-08,2011,4,4,2011-04-08,iya,panas,berkabut,1,1,0
2011-04-08,2011,4,5,2011-04-08,iya,panas,berkabut,9,8,1
2011-04-08,2011,4,6,2011-04-08,iya,panas,berkabut,35,33,2
2011-04-08,2011,4,7,2011-04-08,iya,panas,Hujan Ringan/salju,113,109,4
2011-04-08,2011,4,8,2011-04-08,iya,panas,Hujan Ringan/salju,221,208,13
2011-04-08,2011,4,9,2011-04-08,iya,panas,berkabut,185,168,17
2011-04-08,2011,4,10,2011-04-08,iya,panas,berkabut,73,63,10
2011-04-08,2011,4,11,2011-04-08,iya,panas,berkabut,98,79,19
2011-04-08,2011,4,12,2011-04-08,iya,panas,Hujan Ringan/salju,80,51,29
2011-04-08,2011,4,13,2011-04-08,iya,panas,Hujan Ringan/salju,42,35,7
2011-04-08,2011,4,14,2011-04-08,iya,panas,Hujan Ringan/salju,15,13,2
2011-04-08,2011,4,15,2011-04-08,iya,panas,Hujan Ringan/salju,25,24,1
2011-04-08,2011,4,16,2011-04-08,iya,panas,berkabut,60,58,2
2011-04-08,2011,4,17,2011-04-08,iya,panas,Hujan Ringan/salju,148,138,10
2011-04-08,2011,4,18,2011-04-08,iya,panas,Hujan Ringan/salju,62,54,8
2011-04-08,2011,4,19,2011-04-08,iya,panas,Hujan Ringan/salju,53,52,1
2011-04-08,2011,4,20,2011-04-08,iya,panas,berkabut,63,51,12
2011-04-08,2011,4,21,2011-04-08,iya,panas,berkabut,54,43,11
2011-04-08,2011,4,22,2011-04-08,iya,panas,berkabut,51,42,9
2011-04-08,2011,4,23,2011-04-08,iya,panas,berkabut,35,31,4
2011-04-09,2011,4,0,2011-04-09,tidak,panas,berkabut,31,26,5
2011-04-09,2011,4,1,2011-04-09,tidak,panas,berkabut,20,17,3
2011-04-09,2011,4,2,2011-04-09,tidak,panas,berkabut,17,15,2
2011-04-09,2011,4,3,2011-04-09,tidak,panas,Hujan Ringan/salju,14,11,3
2011-04-09,2011,4,4,2011-04-09,tidak,panas,Hujan Ringan/salju,3,3,0
2011-04-09,2011,4,5,2011-04-09,tidak,panas,berkabut,5,5,0
2011-04-09,2011,4,6,2011-04-09,tidak,panas,berkabut,13,13,0
2011-04-09,2011,4,7,2011-04-09,tidak,panas,berkabut,21,13,8
2011-04-09,2011,4,8,2011-04-09,tidak,panas,berkabut,54,47,7
2011-04-09,2011,4,9,2011-04-09,tidak,panas,berkabut,98,71,27
2011-04-09,2011,4,10,2011-04-09,tidak,panas,berkabut,133,90,43
2011-04-09,2011,4,11,2011-04-09,tidak,panas,berkabut,142,91,51
2011-04-09,2011,4,12,2011-04-09,tidak,panas,berkabut,202,123,79
2011-04-09,2011,4,13,2011-04-09,tidak,panas,berkabut,222,108,114
2011-04-09,2011,4,14,2011-04-09,tidak,panas,berkabut,212,118,94
2011-04-09,2011,4,15,2011-04-09,tidak,panas,berkabut,201,116,85
2011-04-09,2011,4,16,2011-04-09,tidak,panas,berkabut,191,118,73
2011-04-09,2011,4,17,2011-04-09,tidak,panas,berkabut,257,129,128
2011-04-09,2011,4,18,2011-04-09,tidak,panas,berkabut,177,129,48
2011-04-09,2011,4,19,2011-04-09,tidak,panas,berkabut,130,83,47
2011-04-09,2011,4,20,2011-04-09,tidak,panas,berkabut,93,74,19
2011-04-09,2011,4,21,2011-04-09,tidak,panas,berkabut,75,65,10
